,Title,Label,News
844,बहुपक्षीय कूटनीतिको केन्द्रको रुपमा संयुक्त राष्ट्र संघ,opinion,"काठमाडौं — नेपालको योगदान विशेष गरी शान्ति स्थापना कार्यमा उल्लेखनिय छ । अल्प विकसित तथा भुपरिवेष्ठित राष्ट्रका पक्षमा सकृय तथा नेतृत्वदायी भूमिका बहन तथा संघका विभिन्न मञ्चहरुमा नेपालको प्रतिष्ठा बढाउने कार्यमा नेपालको भूमिका अन्तर्राष्ट्रिय समुदायबाट प्रशंसनीय छ । अन्तर्राष्ट्रिय सम्बन्धमा यथार्थवादी मतका विद्वानहरुले विश्वमामिलामा अन्र्तराष्ट्रिय संगठनहरुको भूमिकालाई महत्व नदिए पनि वर्तमानमा बहुपक्षीय कूटनीतिको केन्द्रविन्दुको रुपमा संयूक्त राष्ट्र संघ भएको तथ्यमा भने दुई मत नहोला । समकालिन अन्तर्राष्ट्रिय, क्षेत्रिय तथा दुई पक्षीय समस्या समाधानको उपायकोरुपमा युद्धको कल्पना पनि गर्न सकिंदैन । युद्ध पश्चात शान्ति त सम्भव होला तर त्यसको मुल्य भने निकै डरलाग्दो र अकल्पनीय अर्थात त्यो ‘मुर्दा शान्ति’ सरह हुन्छ । यस्तो मूल्य मानव समाजले पटकौ चुकाइसकेको छ(प्रथम तथा दोश्रो विश्व युद्ध र अन्य अनेकौ द्वन्द्व तथा युद्धहरुकोरुपमा । प्रथम विश्व युद्धको विभिषिकाबाट तहस नहस विश्वलाई शान्ति तथा विकासको बाटोमा अग्रसर गराउने ध्येयले राष्ट्र संघको स्थापना भए पनि यसको असफलताले अझ विभत्सता र व्यापक धन जनको क्षति भयो दोश्रो विश्व युद्धको रुपमा । यसबाट पाठ सिकेका तत्कालिन राजनेताहरुले विश्वमा शान्ति र सुरक्षाका लागि प्रभावकारी भूमिका खेल्न सक्ने त्यो भन्दा सशक्त अन्र्तराष्ट्रिय संगठनको कल्पना गर्नु र त्यसको स्थापनाका लागि पहल गर्नु अस्वभाविक थिएन ।"
845,कांग्रेसमा अलोकतान्त्रिक प्रवृत्ति,opinion,"काठमाडौ — सरकार सुस्त भएको आरोप खेप्दै आएका प्रधानमन्त्री सुशील कोइरालाले पार्टी सञ्चालनलाई पनि... काठमाडौ — नेपाली जनताको लामो समयको धैर्यता, हजारौंको बलिदान र लाखौँको सपनाको मूल्यमा हामी..."
846,एमालेको ११ बुँदे एकता प्रस्ताव,opinion,"काठमाडौ — राष्ट्रका अगाडि उपस्थित ज्वलन्त समस्याहरुको समाधान राष्ट्रिय राजनीतिक शक्तिहरुलाई एकताबद्ध गरेरमात्र सम्भव हुनेछ । एकताबद्ध नेकपा एमालेले मात्र राष्ट्रिय राजनीतिक शक्तिहरुलाई एकताबद्ध गर्ने भूमिका खेल्न सक्नेछ । काठमाडौ — माओवादी अध्यक्ष पुष्पकमल दाहाललाई 'देखाइदिन' उपाध्यक्ष बाबुराम भट्टराईसँग गठबन्धन गर्न पुगेका अर्का उपाध्यक्ष मोहन वैद्य र उनको समूह त्यतिबेला झसंग भयो, जतिबेला दाहालले बिना आनाकानी बाबुरामलाई प्रधानमन्त्री बनाउने 'धोबीघाटे गठबन्धन' प्रस्ताव स्वीकार गरे ।"
847,रमजान-उल मुबारक,opinion,"नेपालको विशेषता विविधता । संस्कृति, धर्म र सम्प्रदायहरूको सामाजिक मिलन । सबैले मनाउने चाड-पर्व, रिवाज र संस्कृति राष्ट्रको पहिचान । यही इन्द्रेणीको एउटा रंग- मंगलबार सुरु भएको इस्लाम धर्मावलम्बीको पर्व रमजान । करिब १२ लाख नेपाली मुस्लिमका लागि अबको एक महिना विशेष पवित्र । इस्लामी पात्रोअनुसार 'रमजान-उल मुबारक' महिना । इस्लामी पात्रो, हिजरी संवत्अनुसार नवौं महिनामा पर्ने रमजान विश्वभरका इस्लाम धर्मावलम्बीले मनाउँछन् । महिनाभर 'रोजा' (व्रत) बस्छन् । इस्लामका पाँच आधार स्तम्भ आस्था, नमाज (प्रार्थना), हज (तीर्थाटन), जकात (दान) मध्ये एक हो- रोजा (व्रत) । धर्मग्रन्थ कुरानअनुसार बयस्क मुसलमानले अनिवार्य रोजा बस्नुपर्छ । धनी, गरिब, मजदुर, राजा सबैले । नाबालिक, भोकतिर्खा सहन नसक्ने, बिरामी, रजस्वला भएकी महिला र सुत्केरीका लागि रोजा अनिवार्य छैन ।"
848,ओसामाको अन्त्यसँगै बदलिँदो समीकरण,opinion,"काठमाडौ — पाकिस्तानको सैनिक इलाकामा पर्ने एब्बोट्टाबादको एउटा अनपेक्षित घरमा ओसामा बिन लादेन बसेको निश्चितप्रायः भएपछि अमेरिकी गुप्तचर संस्था सीआईएका निर्देशक लियोन पनेट्टाले राष्ट्रपति बाराक ओबामालाई तीनवटा विकल्प सुझाए: पाकिस्तानी हवाईसेनाको राडारमा नदेखिने बी-२ स्टिल्थ विमानबाट वम खसाउने, विशेष टोलीबाट अनपेक्षित हमला गर्ने वा अमेरिका-पाकिस्तानको संयुक्त टोलीबाट आक्रमण गर्ने । काठमाडौ — अझै पनि कसैले देश बिग्रेको हाम्रा नेताहरू खराब, अकर्मण्य र अयोग्य भएर हो भनेर भनिरहन्छ भने त्यस्तो भनाइ र लेखाइको कुनै अर्थ छैन । यस्तो भन्न र लेख्न थालेको वर्षौं भइसक्यो र हाम्रा नेताहरू पहिलाभन्दा पनि अनवरत रूपमा झन् कम गतिला भइराखेका छन् ।"
849,अमेरिकी सुविधाको सदुपयोग,opinion,काठमाडौं — वर्षौंको प्रयासपछि नेपालले सबैभन्दा ठूलो बजार अमेरिकामा भन्सार नतिरी तयारी पोसाक निर्यात गर्ने अवसर पाएको छ। 
850,भट्टराईमाथि आरोप भ्रम र वास्तविकता,opinion,"काठमाडौ — पहिलोपटक जननिर्वाचित उदाहरणीय समावेशी संविधानसभा आज हाम्रासामु छैन । काठमाडौ — नेपालमा ६० वर्षदेखिको प्रजातान्त्रिक उतार-चढाव मुख्यतः निर्देशित, जालझेल, किनबेच तथा सहमतिकै भुमरीमा फसेको देखिन्छ ।"
851,"कस्तो छ, प्रदेशहरूको सामर्थ्य ?",opinion,नयाँ संविधानले राज्यशक्तिको अधिकारलाई जनताको घरदैलोसम्म पुग्नेगरी बाँडफाँड गरेको छ । संविधान अनुसार तीन तहको सरकार रहने हुँदा अधिकार क्षेत्रहरू बाँडफाँड हुनु स्वाभाविकै हो । संविधानमा सेना संघको अधिकार सूचीमा छ । तर प्रहरी तीन तहकै अधिकार सूचीमा पर्छ । यस हिसाबले अब प्रहरीको संरचना तीन तहकै सरकारले कानुनअनुसार आ—आफ्नो अनुकूल निर्माण गर्न सक्छन् । 
852,विदेश अध्ययनको सामाजिक प्रभाव,opinion,"काठमाडौं — अन्य समाजझैं नेपाली समाज पनि हरेक तहमा तीव्र गतिमा परिवर्तित भइरहेको छ । यसको अर्थ मानिसका इच्छा, आकांक्षा र चाहना पनि समाज सँगसँगै बदलिन्छन् भन्ने हो । यसरी बदलिने क्रममा पुराना पुस्ताको तुलनामा नयाँ पुस्ताको सोच, विचार र दृष्टिकोणमा पनि व्यापक परिवर्तन भइरहेको छ । धेरै परिवर्तनमध्ये विदेशमा उच्च शिक्षा हासिल गर्नु पनि एक हो । यसको सम्बन्ध व्यक्ति, परिवार र समाजसँग पनि गाँसिएको हुन्छ । विदेशमा अध्ययन गर्न जाँदा भौतिक रूपमा आमाबुबाबाट टाढा रहने अवस्था रहन्छ । यसले पारिवारिक अन्तरक्रिया र सामाजिक सम्बन्धमा प्रभाव पार्छ कि पार्दैन ? यो व्यक्तिगत चाहना हो कि बदलिँदो सामाजिक परिवेश ? यसले हाम्रो समाजमा के–कस्तो असर पारिरहेको छ ? प्रश्नहरू स्वाभाविक रूपमा उठ्छन् ।"
853,संविधान जनमत संग्रहबाट,opinion,काठमाडौ — संविधान निर्माण गर्ने धेरै प्रक्रियामध्ये संविधानसभा पनि एउटा माध्यम हो । काठमाडौ — आजभन्दा पाँच दशक पहिलेको कुरा हो । घर—गृहस्थी चलाउन मानिसहरू राखिन्थ्यो ।
854,"बाँड्ने हैन, सक्षम बनाउने",opinion,"सुकुम्बासी समस्या समाधानका लागि तीन दशकयता एक दर्जनभन्दा बढी आयोग बने । झन्डै ५० हजार बिघा जमिन डेढ लाख परिवारलाई बाँडिए । तर यो समस्या सुल्झिने छाँटकाँट छैन, उल्टै उनीहरूको संख्या बढ्दो छ । पाँच वर्षअघिको तथ्यांकअनुसार नै देशभरका करिब साढे आठ लाख परिवार आफूलाई सुकुम्बासी मान्छन् । जबकि, अट्ठाइस वर्षअघि यो संख्या अढाई लाख मात्रै थियो । सुकुम्बासी समस्याको आयतन जत्रो छ, राजनीतिले यसलाई त्योभन्दा ज्यादा पेचिलो बनाएको छ । अपवादबाहेक छाडेर अधिकांश आयोग राजनीतिक कार्यकर्तालाई आयुक्त बनाउन गठन गरिएका छन् । र, भोटको राजनीति सुनिश्चित गर्न जथाभावी सार्वजनिक जग्गा बाँडिएका छन् । बाँडिएको जग्गा वास्तविक सुकुम्बासीले पाए/नपाएको यकिन छैन, पहुँचवालाले भने पक्कै पाएका छन् ।"
855,आवश्यकता र पहिचान केन्द्रित परिपूरण,opinion,"परिपूरण गम्भीर मानवअधिकार उल्लंघनका पीडितहरूको प्रभावकारी उपचारहरमध्ये एक महत्त्वपूर्ण अधिकार हो । द्वन्द्वपीडितहरू वर्षांैदेखि सत्य, परिपूरण र न्यायको माग गरिरहेका छन् । पीडितहरूको आवश्यकता अनुरूप शिक्षा, स्वास्थ्य, उपचार, रोजगार, क्षतिपूर्ति, दीर्घकालीन जीविकोपार्जन, पीडितको सन्तुष्टि, मनोसामाजिक परामर्श, पहिचान, सम्मान, संस्मरण, बसोबास, नि:शुल्क तालिम, पुनर्मिलन, पुन:स्थापना सम्बन्धी विस्तृत परिपूरण नीति तयार पार्नुपर्छ ।"
856,किसानका लागि चुनावको अर्थ,opinion,"मधेसतिरको लोकगीतमा सीता र रामको विवाहसँंग जोडिएको एउटा सन्दर्भ छ । जसमा भनिएको छ, राजा जनकले विवाहका समयमा उत्सवका प्रबन्धकहरूलाई निर्देश दिएका थिए रे, ‘जन्तीको स्वागत र सम्मानमा कुनै कमी–कमजोरी नदेखियोस् ।’ यस्तो निर्देश हुनु त स्वाभाविकै थियो । तर उनले त्यससँंगै जुन कुरा भने, त्यो असाधारण थियो । उनका अनुसार बिहे खर्च गरिंँदा यो कुराको ध्यान राख्नुपर्‍यो कि मेरा देशका निर्धनतम पितालाई पनि लागोस् कि उसले पनि आफ्नो छोरीको बिहे कुनै आर्थिक कठिनाइ बिना गर्न सक्छ । लोकतन्त्रमा निर्वाचन मूलत: साधन सम्पन्नताको प्रदर्शन होइन, कल्पनाशीलता र रचनात्मकताको कुशल प्रयोगको कलाकर्म पनि हो । आन्तरिक सिर्जनात्मकता र प्रतिभाको स्थान जब साधन सम्पन्नताले लिन थाल्छ, त्यतिखेर राजनीतिक मूल्यको क्षरण हुनथाल्छ । अहिले पनि मुलुकको ठूलो हिस्सा खेती–किसानीसँंग जोडिएको छ । कृषिको सबलताले आर्थिक उन्नतिको जग हाल्न सक्छ । तर यस पटकको निर्वाचनमा किसानको मुद्दा उच्च स्वर भएन । सीताको उत्पत्ति आफैमा शासकद्वारा जमिनसँंग जोडिनु र श्रमको सम्मान गर्नुको मानक राख्छ । भनिन्छ, किसानहरूको हाहाकारले गर्दा राजा जनक हलो जोत्न पुगेका थिए ।"
857,विमानस्थलका 'भीआईपी' हरु,opinion,काठमाडौ — २ ०६७ पुस २२ गते पोखरा जानु थियो । काठमाडौं विमानस्थलको यात्रु प्रतीक्षालयमा पत्रिका पढेर बसिरहेकी थिएँ । काठमाडौ — डा रबहादुर विष्टको पुस्तक पिपुल अफ नेपाल पढेपछि युवराज वीरेन्द्रलाई एउटा योजना फुरेछ- नेपालमा बोलिने सबै भाषाहरूको एउटै शब्दकोश बनाउने ।
858,पूर्वविशिष्टलाई जथाभावी सुविधा,opinion,"काठमाडौं — महाभूकम्प, मधेस आन्दोलन र भारतको अघोषित नाकाबन्दीले मुलुकको अर्थतन्त्रको वृद्धिदर ऋणात्मक हुन पुगिसकेको छ । मुलुकको अर्थतन्त्रलाई उकास्न गम्भीर हुनुपर्ने बेलामा सरकारले उल्टै पूर्वराष्ट्रपति, पूर्वउपराष्ट्रपति, पूर्वप्रधानमन्त्री, पूर्वप्रधानन्यायाधीश र पूर्वसभामुखलाई ‘पूर्वविशिष्ट पदाधिकारी’ का नाममा तजबिजी निर्णयबाट आजीवन विलासी सुविधा दिने तयारी गरेर राज्यलाई चर्को व्ययभार पार्न लागेको छ । भूकम्पमा घर क्षतिग्रस्त भएका भूकम्पपीडितलाई नौ महिना भइसक्दा पनि सामान्य ओत लाग्ने घर बनाउन अनुदान या ऋण प्रवाह गर्न तथा क्षतिग्रस्त भौतिक संरचना र सम्पदाहरूको पुनर्निर्माणतर्फ कुनै काम गर्न नसकिरहेको सरकार पूर्वविशिष्ट पदाधिकारीहरूलाई आजीवन मासिक भत्ता, विलासी गाडी, चालक, सचिवालय सुविधा दिन हतारिनु आफैंमा दुर्भाग्यपूर्ण कदम हो ।सरकारले कुनै मापदण्डबिनै पूर्वराष्ट्रपति रामवरण यादवलाई आवास, सचिवालय, गाडीलगायतको सुविधा तथा पूर्वउपराष्ट्रपति परमानन्द झा र पूर्वसभामुख सुवास नेम्वाङलाई विलासी गाडी सुविधा उपलब्ध गराइसकेको छ । भूकम्पमा घर गुमाउन बाध्य सर्वसाधारण जाडोयाममा कठ्यांग्रिएर मर्ने अवस्था आइसक्दा पनि गम्भीर नभएका प्रधानमन्त्री केपी शर्मा ओलीले पूर्वविशिष्ट पदाधिकारीलाई कुनै मापदण्डबिनै सुविधा दिन गृहमन्त्रालयलाई प्रस्ताव गर्न लिखित दबाब दिनु आफैंमा खेदजनक घटना हो । मधेस आन्दोलन र भारतको नाकाबन्दीले आमजनता अभाव, चर्को मूल्यवृद्धि र कालोबजारीले पिल्सिन थालेका छन्, जिल्लाजिल्लामा अत्यावश्यक औषधि र खाद्यान्नको अभाव भई गम्भीर मानवीय संकट उत्पन्न भएको छ । औषधि नपाएर बिरामीको अकालमै मृत्यु हुने स्थिति आइसकेको छ । यसतर्फ गम्भीर भई मधेसी दलसित गम्भीर वार्ता गरी मधेस आन्दोलनका जायज माग सम्बोधन गर्न र भारतीय नाकाबन्दी खुलाउन घनीभूत कूटनीतिक पहल गर्न सरकार चुकिरहेको अनुभूति भइरहेको छ । तत्काल बन्द र नाकाबन्दी खुल्ने वातावरण बनाई आमजनतालाई राहत दिनेतर्फ लाग्नुपर्ने सरकार लामो समय पदमा रही राज्यबाट लाभ लिएर राजधानीमा आफ्नै घर र गाडीसहित राम्रो आर्थिक हैसियत आर्जन गरिसकेका पूर्वविशिष्ट पदाधिकारीहरूलाई आजीवन विलासी सुविधा दिई पोस्न खोज्नु नाजायज कदम हो ।पूर्वविशिष्ट पदाधिकारीलाई राज्यका तर्फबाट सम्मान र सुरक्षा दिनु सरकारको कर्तव्य हो । सम्मानका नाममा गरिब मुलुकले पूर्वविशिष्ट पदाधिकारीहरूलाई आजीवन विलासी सुविधा दिनु भने कुनै पनि अर्थमा तर्कसंगत हुँदैन । मुलुकमा सरकारले दुर्गम जिल्लाहरूमा अत्यावश्यक औषधि पुर्‍याउन नसकेका कारण बर्सेनि दर्जनौं व्यक्तिको अकालमा मृत्यु हुने गरेको विडम्बनापूर्ण अवस्था छ । यो यथार्थप्रति आँखा चिम्लिएर सरकारले पूर्वविशिष्ट पदाधिकारीलाई सुविधा दिन हतारिने र पदबाट बाहिरिनासाथ पूर्वविशिष्ट पदाधिकारीका नाममा राज्यबाट सुविधा लिन खोज्ने प्रवृत्ति कुनै पनि अर्थमा सही ठहरिन सक्दैन । सरकारले ३२ जना पूर्वविशिष्ट पदाधिकारीलाई जति सुविधा दिन खोजेको छ, त्यसबाट गरिब मुलुकको अर्थतन्त्रमा बर्सेनि ३ अर्ब हाराहारीमा दायित्व पर्ने छ । त्यति रकमबाट दुर्गम जिल्लामा आधुनिक अस्पतालहरू निर्माण गरी राम्रो स्वास्थ्य सुविधा दिन सकिन्छ ।फेरि नेपालमा विभिन्न क्षेत्रमा रहेका व्यक्तिहरूमा राज्यबाट घोषित सुविधा लिन पाउँदा ‘आफू ठूलो मान्छे हुँु भन्ने जुन मानसिकता हुर्कंदै गएको छ, त्यो गलत छ । राजनीतिसहित सबै क्षेत्रमा राज्यबाट सुविधा लिँदा होइन, राज्यलाई योगदान दिन सक्दा गौरव गर्ने मानसिकताको विकास हुनु र गराउनु अपरिहार्य भएको छ । राज्यले पूर्वविशिष्ट पदाधिकारीलाई अहिले भनिएझैं कानुन बनाएर पनि विलासी सुविधा दिनु हुँदैन । यदि कुनै पूर्वविशिष्ट पदाधिकारीको आर्थिक हैसियत कमजोर छ र बस्ने घरसमेत छैन भने मात्र उसलाई सामान्य आवाससहितको सुविधा दिनुलाई उचित कदम मान्न सकिन्छ । कुनै जायजेथा नभएका पूर्वप्रधानमन्त्री कृष्णप्रसाद भट्टराईलाई आवाससहितको सुविधा दिँदा सरकारको सर्वत्र प्रशंसा भएकै थियो । पूर्वविशिष्ट पदाधिकारीहरूमध्ये कोही भट्टराईजस्तै आर्थिक हैसियत नभएका छन् भने तिनलाई सरकारले सुविधा दिन सक्छ । पदमा हुँदा या पुस्तैनी सम्पत्तिले राम्रो आर्थिक हैसियत भएकालाई राज्यले आजीवन विलासी सुविधा दिनु फजुल खर्च गर्नुसरह हो । तसर्थ सरकारले पूर्वविशिष्ट पदाधिकारीहरूलाई दिइसकेको र दिन लागेको आजीवन विलासी सुविधा दिने गृहकार्य तुरुन्त बन्द गर्नुपर्छ । पूर्वविशिष्ट पदाधिकारीका नाममा फजुल खर्च गर्ने हो भने सरकारप्रति आमजनताको विश्वास टुट्छ भन्ने यथार्थ सत्तारूढ एमाले र एमाओवादीलगायतका पार्टीले बुझ्न ढिलाइ नगर्नु नै श्रेयस्कर हुन्छ ।"
859,प्रचण्डको परीक्षा,opinion,"काठमाडौ — एमाओवादीको हातमा यतिबेला सत्तामात्र होइन, सडक पनि छ । विपक्षीहरूको सडक .... काठमाडौ — हाम्रो उद्देश्य पर्यटकहरूलाई सदैव कसरी खुसी राख्ने भन्ने हुनुपर्छ ।"
860,अर्को उपक्षेत्रीय साझेदारीको खोजी,opinion,"काठमाडौ — गत महिना ढाका र नयाँदिल्ली बीचको उच्चस्तरीय वार्तामा नेपाल, बंगलादेश र .... काठमाडौ — शिक्षालयले आफ्ना शिक्षार्थीको परीक्षा लिने पुरानो र विश्वव्यापी प्रचलन हो ।"
861,"परिपक्व मतदाता, प्रभावकारी निर्वाचन",opinion,"निर्वाचनको शुद्धतामाथि विश्वभर अनेक बहस छन् । परम्परागत लोकतन्त्रवादीहरू ‘जस्तो होस्, निर्वाचन होस्’ भन्ने चाहन्छन् । उग्र कम्युनिष्टहरू निर्वाचनलाई ‘बुर्जुवा अभ्यास’ ठान्छन् । वैकल्पिक धारको कुरा गर्नेहरू निर्वाचनको ‘प्रभावकारिता’लाई प्राथमिकता दिन्छन् । किन निर्वाचनमाथि अनेक बहस, प्रश्न र आशंका छन् ? यसका केही सैद्धान्तिक र व्यावहारिक कारण छन् । जस्तो– सन् १९२७ मा लाइबेरियामा भएको राष्ट्रपति निर्वाचनमा चार्ल डीबीले २ लाख ३४ हजार मत प्राप्त गरे । जबकि त्यहाँ मात्र १५ हजार ‘रजिष्टर्ड’ मतदाता थिए । यो घटनाले संसारकै सबैभन्दा धाँधलीपूर्ण निर्वाचनको कीर्तिमान बनाएको छ । चर्चित शासक सद्दाम हुसैन २००२ को निर्वाचन अभियानमा ‘म सधंै माया गरिरहनेछु’ गीत गाउँथे । उनले लगभग ९८ प्रतिशत मत प्राप्त गरे । यद्यपि उनको शक्तिउन्माद, नरसंहार र दु:खद अन्त्यलाई जनमतले रोक्न सकेन ।"
862,"नेपाल: किन बनेन, कसले बनाउने ?",opinion,काठमाडौ — 'नेपाल किन बनेन ?' भन्ने बहस आरम्भ भएको छ । यो असाध्यै महत्त्वपूर्ण प्रश्न हो । काठमाडौ — नेपाली कांग्रेस पार्टी र नेकपा एमालेको हालसम्म मिलिनसकेको गृह मन्त्रालयीय किचलो अन्ततः मिल्ने भयो ।
863,लुम्बिनीमा राष्ट्रसंघीय चासो,opinion,काठमाडौ — संयुक्त राष्ट्रसंघका महासचिव बान कि मुनको प्रस्तावित नेपाल भ्रमण रोकिएपछि विभिन्न प्रश्नहरू उठेका छन् । काठमाडौ — संयुक्त राष्ट्रसंघका महासचिव बान कि मुनको वैशाख १६ मा हुने भनिएको नेपाल भ्रमण बुधबार अकस्मात सर्‍यो ।
864,विराटनगरमा जे देखियो,opinion,"समापनका दिन विराटनगर वीरेन्द्र सभागृहको हलमा करिब ३० प्रतिशत कुर्सी खाली थिए । काठमाडौ — एमाओवादीका नेताहरूले आफ्नो राष्ट्रिय सम्मेलनका निम्ति विराटनगरलाई नै किन रोजे, थाहा भएन । तर, यो भेला उनीहरूका निम्ति चाहिँ यदुवंशी टकरावको थलोसरह बन्यो ।"
865,अरविन्द-आक्रोश,opinion,"'आज आफैं ओछ्यान पर्दा न सरकारले हेर्छ, न पार्टी अनि नत मिडियाले नै चासो राख्छ ।' एउटा थियो, कालो कल्कीयुक्त कुखुरो र अर्की थिई, विशिष्ट खाले त्रिभुजाकार अन्डा दिने कुखुरी ।"
866,खाडीबाट एउटा पत्र,opinion,"काठमाडौ — पर्सि अर्थात् डिसेम्बर १८ विश्व आप्रवासन दिवस हो । काठमाडौ — भोजन, भजन र व्यायाम सबैले हाम्रो स्वास्थ्यमा मात्र असर पार्ने होइन कि..."
867,भ्रष्टाचार रोग,opinion,काठमाडौ — भारतका योगगुरु स्वामी रामदेवले चलाएको सत्याग्रह आन्दोलन यतिबेला चर्चामा छ । मानवअधिकारको घोषणापत्रले कुनै पनि मान्छेलाई बाँच्ने अधिकार छ भनेको छ । काठमाडौ — राजनीतिक महत्त्वाकांक्षाका बाबजुद रामलीला मैदानमा भ्रष्टाचारविरुद्ध चर्चित योगगुरु रामदेवको शनिबारको शान्तिपूर्ण प्रदर्शनप्रति भारतीय सरकारको 'रावणलीला'ले एकपटक फेरि ठूलो लोकतन्त्रमाथि प्रश्न उठेको छ ।
868,संक्रमणकाल र भित्री-पार्टी विवाद,opinion,काठमाडौ — संक्रमणकाल उत्कर्षविन्दुतिर जाँदै गर्दा सबैजसो दल आन्तरिक किचलोमा फस्न पुगेका छन् । केही दल विभाजित भएका छन् भने केहीचाहिं प्राविधिक दृष्टिले मात्रै एक छन्- भित्र कोरिएका भावनात्मक विभाजनका चिरा बाहिर छ्याङ्गै देखिन्छन् । लहान — चार दिनअघि घरबाट सिरहाको वस्तीपुरस्थित मावली गएका एक बालक लहान ३ स्थित पोखरीमा मृत भेटिएका छन् ।
869,मधेस आन्दोलनको अवतरण,opinion,"काठमाडौं — नयाँ संविधान जारी हुनु अघिदेखि नै प्रारम्भ भएको मधेस आन्दोलनलाई पछाडि फर्केर हेर्दा केही तथ्य टडकारोसँग सामुन्ने आउँछन् । ती हुन्– जब जब आन्दोलन सहर र राजमार्ग केन्द्रित रह्यो, त्यो अत्यन्त रक्तरञ्जित भयो । अधिकांश आन्दोलनकारी र सुरक्षाकर्मीको ज्यान त्यही बेला गयो, जुन क्रम अद्यापि जारी छ । अर्कोतिर जुन बेला यो आन्दोलन नाका केन्द्रित भयो, एकजना भारतीयबाहेक कसैको ज्यान गएन ।"
870,"लुजेन्द्र, आविष्कार र फुच्चे वैज्ञानिक",opinion,"काठमाडौ — आजभन्दा करिब सत्तरी वर्षअघि महाकवि लक्ष्मीप्रसाद देवकोटाले 'के नेपाल सानो छ ?' भनी ठूलो प्रश्न उठाएका थिए । र, आफैंले उठाएका प्रश्नको उत्तरमा लेखेका थिए, 'सानो, मीठो, शान्त, सुगन्धी, अनुपमबस ! काठमाडौ — जेनेभा, स्विट्जरल्यान्डमा डिसेम्बर १९८२ मा बसेको संयुक्त राष्ट्र संघको आदिवासीसम्बन्धी कार्यदलको पहिलो बैठकले प्रत्येक वर्षको ९ अगस्टलाई विश्वका आदिवासीहरूको अन्तर्राष्ट्रिय दिवसको रूपमा मनाउने निर्णय गरेको थियो ।"
871,दलहरूमा भीमकाय समिति,opinion,काठमाडौ — प्रमुख राजनीतिक दलहरूमा संविधान निर्माणका मूलभूत मुद्दाहरूमा मतभेद हुने गरेको भए पनि... काठमाडौ — हाम्रो विगत सुखद रहेन । शासकीय पद्धतिको संकीर्णता र स्वेच्छाचारिताकै कारण जनता ओझेलमा परे ।
872,"बाबुरामजी अरु कुरा पनि छन्, विवाद नगरौं : थापा",opinion,काठमाडौ — 'पूर्ण असत्य भन्दा अर्ध सत्य बढी भ्रमपुर्ण र खतरनाक हुन्छ' भन्ने डा. बाबुरामको भनाई प्रति म सतप्रतिसत सहमत छु । काठमाडौं — पूर्वराजा ज्ञानेन्द्रलाई 'आफू प्रधानमन्त्री भएको भए जेल हाल्थे' भन्ने एमाओवादी नेता बाबुराम भट्टराईको अभिव्यक्ति अझै सेलाएको छैन । सामाजिक सञ्जालमा भट्टराईको अभिव्यक्तिलाई खोइरो खनिएको छ ।
873,किन अस्वस्थ हुन्छन् महिलाहरू ?,opinion,काठमाडौ — मानसिक रूपमा पनि महिला र पुरुषबीच केही भिन्नता रहेको हुन्छ । सुधारका लागि राज्यले के गर्नुपर्छ भन्ने प्रश्नचाहिँ महत्त्वपूर्ण बनेर आएको छ ।
874,"सपनाका रेल्वे, विपनामा हराएका सडक",opinion,"काठमाडौं — अहिले हामीले सपना देखेको तिब्बत–काठमाडौं रेल्वेलाई चालीस वर्ष अघिको पोखरा–सुर्खेत सडकजसरी र भारत–काठमाडौं रेल्वेलाई दोलालघाट–धनकुटा सडकजसरी बिलाउन नदिन जे गर्नुपर्छ, त्यो हामीले गरेका छौं ? केही वर्षयता निराशाका बीचमा हामी एउटा सुन्दर सपना देखिरहेका छौं । आपैंmले देख्नसकेका त होइनौं । अरुले देखाइदिएका छन् । त्यो सपना हो– द्रुत गतिमा विकास गरिरहेको चीन जान मनलागे आरामदायी, स्टान्डर्ड गेज रेल्वेमा अति छिटो दौडने रेल चढेर जाने । विश्वका पुँजीपतिहरूले आफ्ना सामान बेच्नका लागि ठूलो बजार ठानेको भारत जान मनलागे स्टान्डर्ड गेजभन्दा अलि चौडा ब्रोड गेज रेल्वेमा कुद्ने रेल चढ्ने ।"
