,Title,Label,News
44,प्रधानमन्त्रीले दुत्कारे : डा. भट्टराई,Interview,काठमाडौँ — संविधान संशोधनको सर्तसहित सरकारमा सहभागी समाजवादी पार्टी १७ महिनापछि सरकारबाट बाहिरिएको छ । सरकारबाट बाहिरिँदा उसले सोमबार बसेको मन्त्रिपरिषद् बैठकमा संविधान संशोधनको प्रस्ताव प्रस्तुत गर्न खोज्दा प्रधानमन्त्री केपी शर्मा ओलीले ठाडै अस्वीकार गरेर एकतर्फी रूपमा दुई बुँदे सहमति भंग गरेको आरोप लगाएको छ । २०७५ जेठमा तत्कालीन संघीय समाजवादी फोरम सरकारमा सहभागी भएको थियो । मंगलबार बसेको समाजवादी पार्टी पदाधिकारीको बैठकले अब नैतिकताका आधारमा सरकारमा बसिरहनुको औचित्य नभएको भन्दै आफ्ना मन्त्रीहरुलाई राजीनामा दिन निर्देशन दिएको थियो ।
45,‘विश्व सम्बन्ध सीतर्फ सोझिँदै छ’,Interview,"काठमाडौँ — परराष्ट्र नीति एवं क्षेत्रीय राजनीतिका अध्येता डा. निश्चलनाथ पाण्डे काठमाडौंस्थित दक्षिण एसियाली अध्ययन केन्द्रका प्रमुख हुन् । भारत, चीन, बेलायत, जर्मनी, श्रीलंका र सिंगापुरका प्रतिष्ठित थिंकट्ंयाकमा आबद्ध रहेर यस क्षेत्रको राजनीति तथा सुरक्षा मामिला नियालिरहेका उनी परराष्ट्र मन्त्रालयमातहतको अध्ययन प्रतिष्ठानको प्रमुखसमेत रहिसकेका छन् । विभिन्न क्षेत्रका दर्जनभन्दा बढी पुस्तक लेखन तथा सम्पादन गरेका पाण्डेसँग यस क्षेत्रको पछिल्लो कूटनीति, भारत–चीन मित्रता, दक्षिण एसियामा चीनको प्रभाव, सार्कको भविष्य, हाम्रो कूटनीतिक सामथ्र्यलगायत विषयमा कान्तिपुरका चन्द्रशेखर अधिकारीले गरेको कुराकानी :"
46,राणाकालमा 'मृत स्थिरता’ थियो : जगदीश शमशेर,Interview,"काठमाडौं — यो मानसिक असन्तुलन हुँदा गरिने कुरा हो, मानसिक दिवालीयापन । हाम्रो एकातिर हात्ती छ, अर्कातिर ड्रागन । अनि हामी बीचमा ‘भाइब्रेन्ट ब्रिज’ ? बरु दुइतिर यस्ता बिशाल राष्ट्र छन् जसको सम्पन्नता र समृद्धिको ‘कप’ बिस्तारै भरिने क्रममा छ, अब यो छचल्किएर थोरबहुत हामीकहाँ पोखिए मात्रै पनि हामीलाई काफी हुन्छ । यो होडमा ‘ब्रिज’ बन्न खोज्नु भनेको पुल भासिने र भाँचिने अवस्था आउनु हो, यो ख्याल राख्नैपर्छ । राणा शासकका खलक बबर शमशेरका नाती र मृगेन्द्र शमशेरका छोरो हुनाले जगदीश शमशेर राणालाई पनि धेरैले ‘राणाका बंशज’ का रुपमा चिन्छन् । तर जन्मजात राणा पद्धतीका बिरोधी जगदीशको युवाकालमा राजनीतिज्ञ वीपी कोइराला, कवि केदारमान व्यथितसहितको संगतले ‘बिद्रोह’मा तेल थप्ने काम गर्‍यो । २०१७ सालमा राजा महेन्द्रले चालेको पञ्चायती कदमको खुलेर बिरोध गर्ने हुँदा जगदीशले केही समय जेल मात्रै बसेनन्, सत्ताका नजरमा अ.त.(अराष्ट्रिय तत्व)को रुपमा परिचयसमेत बनाए । त्यसपछि जिउज्यानको सुरक्षा गर्न हिमान्चल प्रदेशको सिमलामा घरघडेरी किनेर बसोबास गर्न थालेका जगदीश सृजनशिलताका दृष्टिमा अब्बल छन् । ‘नरसिंह अवतार’ काव्यका लागि २०३७ सालमा मदन पुरस्कार पाएका जगदीशका ‘नाचगानको राजधानी भक्तपुर’, ‘सेतो ख्याक’, ‘उत्तरआधुनिकता र बाहुल्य विष्फोट’ लगायतका कृति प्रकाशित छन् ।"
47,‘भारत र चीनले हेर्दाहेर्दै विकासको नमुना बन्न सक्छौं’,Interview,"काठमाडौंपछि दोस्रो ठूलो सहरको छवि विराटनगरसँग पहिले पनि छँदै थियो । उद्योगधन्दाको उद्गम विराटनगर राजनीतिक संस्कारको पनि अग्रणी थलो हो । भारत, चीन, भुटान र बंगलादेशको ‘गेटवे’ पनि हो । विराटनगर स्नातकोत्तर क्याम्पसका अर्थशास्त्रका प्राध्यापक प्रमोदकुमार झा आफू बसेको सहर वाणिज्य राजधानी बन्ने मात्रै होइन, चार देश जोड्न सक्ने गतिशील ढोका बन्नेमा विश्वस्त छन् । पुरानो राज्य प्रणाली बदलेर संघीय ढाँचामा राज्य गइरहेका बेला नेपालले त्यसअनुुसार आर्थिक योजना ल्याउन सक्नुपर्ने उनको मत छ । विश्व व्यापार संगठन र कम विकसित देशहरमा यसको उपयोगिताबारे विद्यावारिधि गरेका सात पुस्तकका लेखक झा तराई–मधेसमा राजनीतिक असन्तुष्टिबीच अब विगतको चिन्ताभन्दा अगाडिको बाटोबारे चिन्तन केन्द्रित गर्नुपर्ने ठान्छन् । जलविद्युत्, जडीबुटी र अन्य प्राकृतिक स्रोतको निर्यात प्रवद्र्धन गरेर व्यापार घाटा घटाउने र तीव्र आर्थिक वृद्धि गरिरहेका शक्तिशाली चीन–भारतका अघिल्तिर नमुना अर्थतन्त्र बन्ने गरी आन्तरिक स्रोत परिचालन गर्न सकिने सम्भाव्यतालाई अब राजनीतिक इच्छाशक्तिले थेग्नुपर्नेमा प्रा.झाको जोड छ । अघिल्लो साता विराटनगरमा कुरा गर्दागर्दै उनलाई विश्वविद्यालय अनुदान आयोगको सदस्य नियुक्त गरिएको खबर सम्प्रेषित भएको थियो । अर्थशास्त्री झासँग सुधीर शर्मा र बसन्त बस्नेतले गरेको कुराकानी :"
48,‘केन्द्रीकृत मानसिकताले समस्या भयो’ (भिडियो),Interview,"काठमाडौँ — संघीय संरचनाअनुसार केन्द्र, प्रदेश र स्थानीय गरी तीन तहकै सरकार बनेका छन् । केन्द्र र स्थानीय सरकारका लागि पुरानै संरचना थिए । त्यसैअनुसार काम भइरहेको छ । प्रदेश सरकारको अभ्यास भने नौलो हो । त्यसैले प्रदेश सरकार सञ्चालनका लागि नयाँ भौतिक र कानुनी पूर्वाधार तयार गर्नुपर्छ । अहिले पूर्वाधार अभावमा प्रदेश सरकार बनेको झन्डै डेढ महिना हुँदा पनि कुनै कामकारबाही अघि बढ्न सकेको छैन । पूर्वाधार तयार गरिदिने काममा केन्द्र सरकारबाट पनि अलमल भइरहेको देखिन्छ । सातै प्रदेशका मुख्यमन्त्रीले राजधानी आएर प्रधानमन्त्रीलाई आफ्ना समस्या सुनाएका छन् । तत्काल गर्नुपर्ने कामको फेहरिस्त पेस गरेका छन् । राजधानीमा प्रधानमन्त्री केपी ओलीसँगको बैठकमा सहभागी हुन आएका बेला कान्तिपुरले प्रदेश १ का मुख्यमन्त्री शेरधन राई र प्रदेश २ का मुख्यमन्त्री लालबाबु राउतसँग छलफल गरेको छ । हरिबहादुर थापा, दुर्गा खनाल र राजेश मिश्रले दुई मुख्यमन्त्रीसँग गरेको छलफलको सम्पादित अंश :"
49,‘गैरदलीय हिसाबमा निर्वाचन गर्नुपर्छ’,Interview,"सरकारले वैशाख ३१ गते एकै चरणमा सम्पन्न गर्ने गरी स्थानीय तहको निर्वाचन मिति घोषणा गरेको छ । तर, संसद्को प्रक्रियामा अघि बढेको संविधान संशोधन प्रस्ताव परिमार्जनसहित पारित नभएसम्म निर्वाचन हुन नदिने मधेसी मोर्चाको अडान कायमै छ । यता संशोधन प्रस्ताव पारित गर्न प्रमुख प्रतिपक्ष एमालेसहितको विपक्षी गठबन्धन तयार छैन । यही सेरोफेरोमा सद्भावना पार्टीका अध्यक्ष राजेन्द्र महतोसँग कान्तिपुरका लागि कुलचन्द्र न्यौपाने र राजेश मिश्रले गरेको कुराकानीको सम्पादित अंश : सरकारले वैशाख ३१ गते एकै चरणमा सम्पन्न गर्ने गरी स्थानीय तहको निर्वाचन मिति घोषणा गरेको छ । तर, संसद्को प्रक्रियामा अघि बढेको संविधान संशोधन प्रस्ताव परिमार्जनसहित पारित नभएसम्म निर्वाचन हुन नदिने मधेसी मोर्चाको अडान कायमै छ । यता संशोधन प्रस्ताव पारित गर्न प्रमुख प्रतिपक्ष एमालेसहितको विपक्षी गठबन्धन तयार छैन । यही सेरोफेरोमा सद्भावना पार्टीका अध्यक्ष राजेन्द्र महतोसँग कान्तिपुरका लागि कुलचन्द्र न्यौपाने र राजेश मिश्रले गरेको कुराकानीको सम्पादित अंश :"
50,अमेरिकी सहयोगले नेपालमा लगानी गर्ने वातावरण छ भन्ने सन्देश दिएको छ : अर्थमन्त्री कार्की,Interview,काठमाडौं — नेपाललाई अमेरिकाले अहिलेसम्मकै सबैभन्दा ठूलो दुईपक्षीय सहयोग उपलब्ध गराएको छ । त्यही सहयोग सम्वन्धी सम्झौतामा हस्ताक्षर गर्न अर्थमन्त्री ज्ञानेन्द्रबहादुर कार्की अमेरिका आइपुगे । नेपाल फर्कनुअघि मन्त्री कार्कीसंग कान्तिपुरका चन्द्रशेखर अधिकारीले वासिङ्टन डीसीस्थित नेपाली दूतवासमा गरेको कुराकानी : 
51,मुटुरोगबाट ज्यान गुमाउने प्रमुख कारण अज्ञानता,Interview,काठमाडौं — प्रत्येक वर्ष २९ सेप्टेम्बरलाई संसारभर विश्व मुटु दिवसका रुपमा मनाइन्छ । यस दिवसको मुख्य सन्देश मुटुरोग सम्बन्धि चेतना फैलाईयसबाट बच्न तथा सावधानी हुन उत्प्रेरित गर्नु हो । सानै उमेरमा छात्रवृत्ति पाएर बेलायत आएका अर्थ व्यवस्थापन बिज्ञ विकलचन्द्र आचार्यलाई चौतीस वर्षकै कलिलो उमेरमा अकष्मात ह्दयाघात भयो । प्रत्येक वर्ष २९ सेप्टेम्बरलाई संसारभर विश्व मुटु दिवसका रुपमा मनाइन्छ । यस दिवसको मुख्य सन्देश मुटुरोग सम्बन्धि चेतना फैलाईयसबाट बच्न तथा सावधानी हुन उत्प्रेरित गर्नु हो ।
52,‘यो एकता अड्किँदैन’,Interview,"काठमाडौँ — एमाले–माअाेवादी एकतामा देखिएकाे अन्याैल बारे एमाले उपमहासचिव बिष्णु पाैडेलस‌ंगकाे कुराकानी : दुई दलबीचको एकता प्रक्रिया कहाँ अड्किएको हो ?एकताका पूर्वकार्य सकिएका छन् । औपचारिक घोषणा मात्र बाँकी छ । वैशाख ९ मा घोषणा गर्ने पूर्वसहमति हो । तर त्यो स्थिति भएन । रोकिनुपर्ने कुनै कारण थिएन तर पनि किन रोकिइरहेको छ, म आफैं पनि अचम्मित छु ।"
53,‘महाअभियोगलाई प्रतिशोधको अस्त्र बनाउन मिल्दैन’,Interview,"अहिलेको अवस्थामा यसलाई अघि बढाउनुभन्दा फिर्ता लिनु नै बुद्धिमानी हुनेछ । जति बिग्रिएको थियो, यही बिन्दुमा रोकेर अब सुधार्नु नै सबैका लागि हितकर हुन्छ । जनताको विश्वासमा प्रयोग हुनुपर्ने महाअभियोग जनताको विश्वासबिना प्रयोग भएको छ । पुष्टि नहुने खालको यति ठूलो आक्षेप लगाएपछि दलका नेताहरूले कुनै न कुनै सार्वजनिक जवाफ दिनुपर्ने हुन्छ । सत्तारुढ कांग्रेस र माओवादी केन्द्रका सांसदहरुको महाअभियोग प्रस्ताव दर्ताका कारण निलम्बित प्रधानन्यायाधीश सुशीला कार्कीले सर्वोच्च अदालतको अन्तरिम आदेशपछि शुक्रबारदेखि नै कार्यभार सम्हालेकी छन् । कार्कीमाथि महाअभियोग प्रकरणको प्रक्रिया तत्काललाई अल्पविराम भएजस्तो देखिए पनि सत्तारुढ दलहरुले त्यसमाथि तीव्र प्रतिक्रिया जनाउन थालेका छन् । नागरिक समाजका कतिपय बुद्धिजीवीले भने सत्तारुढ दलहरुबाट यही मौकामा महाअभियोग प्रस्ताव फिर्ता गरेर सुरक्षित अवतरणको बाटो रोज्नुपर्ने सुझाव दिएका छन् । यसै सन्दर्भमा पञ्चायत र प्रजातन्त्रकालमा सर्वोच्च अदालतको न्यायाधीश भएर लामो समय बिताएका कृष्णजंग रायमाझीसँग हरिबहादुर थापा र कृष्ण ज्ञवालीले महाअभियोग र यसको सान्दर्भिकता तथा औचित्यबारे गरेको कुराकानी–"
54,पूर्वसभामुख नेम्वाङसँग अन्तर्वार्ता– 'राष्ट्रपतिले प्रमाणीकरण गर्नासाथ संविधानसम्मत हुन्छ भन्ने छैन',Interview,काठमाडौँ — राष्ट्रिय सभा गठनसम्बन्धि अध्यादेश जारी गर्नुअघि राष्ट्रपति विद्यादेवी भण्डारीले  कानूनविद् र सांसदको हैसियतमा पूर्वसभामुख सुवासचन्द्र नेम्वाङलाई राष्ट्रपति भवन बोलाइकी थिइन् । एमाले अध्यक्ष केपी ओलीका निकट सहयोगी समेत रहेका नेम्वाङले पार्टीको अडान यथावत् रहेको जानकारी राष्ट्रपतिलाई दिए । बाँकी प्रक्रिया कसरी अघि बढाउने हो राष्ट्रपतिको कार्यक्षेत्रभित्र पर्ने भन्दै सुझाव दिएर नेम्वाङ राष्ट्रपति कार्यालयबाट बाहिरिएलगत्तै राष्ट्रपतिले अध्यादेश प्रमाणीकरण गरिन् । अध्यादेशको प्रमाणीकरणको विषयमा एमालेको बुझाई के छ त ? उनै नेम्वाङसँग दुर्गा खनालले गरेको कुराकानी:
55,महराको गल्तीमा म किन सती जाने ? : उपसभामुख तुम्बाहाङ्फे,Interview,काठमाडौँ — संघीय संसदको पाँचौं अधिवेशनमा प्रतिनिधिसभाको पहिलो महत्वपूर्ण एजेन्डा सभामुख चयन हुने भएको छ । सभामुखमा सत्तारुढ नेपाल कम्युनिस्ट पार्टीमा पूर्वएमालेबाट हुने कि पूर्वमाओवादीबाट हुने भन्ने बहस जारी छ । सभामुखमा पूर्वएमालेबाट सुवासचन्द्र नेम्वाङ र हालकी उपसभामुख डा. शिवमाया तुम्बाहाङ्फेको तथा पूर्वमाओवादीबाट अग्नी सापकोटाको दाबी छ । सभामुख निर्वाचनको विषयमा उपसभामुख डा. तुम्बाहाङ्फेसँग इकान्तिपुरका जयसिंह महराले गरेको कुराकानी : संघीय संसद प्रतिनिधिसभाको पाँचौ अधिवेशन आह्वान भएको छ । सुरुमा सभामुखको निर्वाचन हुने निश्चित छ । तयारी कस्तो भइरहेको छ ?
56,‘चाडपर्वजस्तो मुडमा हुँदै छ निर्वाचन’,Interview,काठमाडौं — प्रतिनिधिसभा र प्रदेशसभाका लागि पहिलो चरणको निर्वाचन आइतबार हुँदै छ । दुई वर्षअघि जारी गरिएको संविधानले परिकल्पना गरेअनुरुपको शासन व्यवस्था सुरू गर्ने प्रस्थानविन्दु हो यो चुनाव । यसका लागि निर्वाचन आयोगले के–कस्तो तयारी गरेको छ ? निर्वाचन प्रक्रियालाई कसरी हेरेको छ ? स्थानीय तहको निर्वाचन सफलतापूर्वक सम्पन्न गरेर आत्मविश्वास बढाएका प्रमुख निर्वाचन आयुक्त अयोधीप्रसाद यादवलाई हामीले कान्तिपुर समाचारकक्षमा निमन्त्रणा गरेर अन्तरक्रिया गरेका थियौं । प्रस्तुत छ त्यसैको सम्पादित अंश :
57,‘अब महिला–पुरुष बराबरी सहभागिता’,Interview,२०६३ जेठमा पुन:स्थापित प्रतिनिधिसभामा तत्कालीन सांसदको हैसियतले राज्यका सबै निकायमा कम्तीमा एक तिहाइ महिला सहभागिता सुनिश्चित गरियोस् भन्ने जरूरी सार्वजनिक महत्वको प्रस्तावक विद्यादेवी भण्डारी अहिले देशको सर्वोच्च पदमा आसीन छिन् । अन्तर्राष्ट्रिय नारी दिवसका अवसरमा प्रथम महिला राष्ट्रपति विद्यादेवी भण्डारीले कान्तिपुरका राजेन्द्र फुयाललाई दिएको अन्तर्वार्ता : २०६३ जेठमा पुन:स्थापित प्रतिनिधिसभामा तत्कालीन सांसदको हैसियतले राज्यका सबै निकायमा कम्तीमा एक तिहाइ महिला सहभागिता सुनिश्चित गरियोस् भन्ने जरूरी सार्वजनिक महत्वको प्रस्तावक विद्यादेवी भण्डारी अहिले देशको सर्वोच्च पदमा आसीन छिन् । अन्तर्राष्ट्रिय नारी दिवसका अवसरमा प्रथम महिला राष्ट्रपति विद्यादेवी भण्डारीले कान्तिपुरका राजेन्द्र फुयाललाई दिएको अन्तर्वार्ता :
58,‘यथार्थ देखाइएकाले बजेट कर्णप्रिय बनेन’,Interview,"काठमाडौँ — राष्ट्र बैंकको गभर्नर, योजना आयोगको दुई पटक उपाध्यक्ष हुँदै अर्थमन्त्री बनेका युवराज खतिवडाले अघिल्लो साता पेस गरेको बजेटमा चर्को क्रिया–प्रतिक्रिया आइरहेको छ । दुई तिहाइभन्दा बढीको समर्थनप्राप्त सरकारले वाम घोषणापत्रमा उल्लेख भएका विषय सम्बोधन नगरेको आलोचना एकातिर छ भने अर्कातिर वित्तीय अनुशासनका लागि आधार बनाउन खोजेको टिप्पणी पनि छ । आफ्नै पार्टीका केही नेताबाट समेत बजेटमाथि आलोचना भएको छ । बजेट भाषणसँगै बढेको बजारभाउले सर्वसाधारणको चुलोदेखि घरजग्गा, सेयरबजार, कर्मचारी, उद्यमी व्यवसायी सबैलाई प्रभावित बनाइरहेको छ । आर्थिक वर्ष २०७५/७६ को बजेटमा केन्द्रित रहेर कान्तिपुरका गोकर्ण अवस्थी र कृष्ण आचार्यले अर्थमन्त्री खतिवडासँग गरेको कुराकानीको सम्पादित अंश :"
59,मधेसमा स्थानीय चुनावले बढाएको अपेक्षा,Interview,काठमाडौं — स्थानीय तहको तेस्रो चरणको निर्वाचन आउँदो असोज २ गते प्रदेश नम्बर २ का जिल्लाहरुमा हुँदै छ । यो चुनावप्रति त्यहाँ कस्तो आशा र अपेक्षा राखिएको छ ? राजनीतिक दलहरुले कस्ता उम्मेदवार चयन गरुन् भन्ने ठानिएको छ ? अब चुनिने जनप्रतिनिधिहरुले मधेसको विकास निर्माणका लागि दिनुपर्ने प्राथमिकता के हो ? यी र यस्ता मामिलामा केन्द्रित रहेर प्रदेश नम्बर २ का अगुवा बुद्धिजीवी एवम् विभिन्न पेसा–व्यवसायमा संलग्न नागरिकहरुसँग कान्तिपुर संवाददाताहरुले गरेको कुराकानीको सम्पादित अंश :
60,दाहालसँगको अन्तर्वार्ता : एमालेकै अध्यक्ष अबको प्रधानमन्त्री,Interview,काठमाडौं — अब ठूलो पार्टी हुनुको नाताले र अहिले संख्यात्मक हिसाबले पनि प्रधानमन्त्री एमालेकै अध्यक्ष हुने प्रबल सम्भावना रहन्छ । हाम्रो बहुमत आउँछ । तीनवटै तहको सरकारमा वामपन्थीको बहुमत हुने भयो । स्थानीय तहमा त भई नै सक्यो । अब प्रदेशसभा र प्रतिनिधिसभामा पनि हुन्छ । पहिलो चरणको निर्वाचनको मतको आकलन गर्दा त हामी दुई तिहाइकै नजिकजस्तो छौं । बहुमत भएपछि प्रधानमन्त्री र अरू कुराका बारेमा हामीले मिलाएर गर्ने भनेका छौं । दोस्रो चरणको चुनावको दिन नजिकिँदै छ । २१ गतेको मतदानपछि नयाँ संविधानअनुसार चुनावको एउटा चक्र सकिन्छ र संविधाननिर्दिष्ट प्रणालीले गति लिन्छ भन्ने आशामा मानिस छन् । तर पहिलो चरणमा प्रयोग भएका बन्द बाकसहरू ‘प्रोक्सी’ मतपत्रका ठेलीले भरिएका समाचार यत्रतत्र छाएका छन् ।
61,‘दुवै अध्यक्षलाई कार्यकारी भएको फिलिङ आयो’,Interview,"पार्टी सञ्चालनका लागि कार्यकारी भूमिका पाएपछि नेकपा अध्यक्ष पुष्पकमल दाहालले नेता तथा कार्यकर्तासँग बाक्लै भेटघाट थालेका छन् । कार्यकारी अध्यक्ष बनेपछि सन्तुष्ट देखिएका दाहालले सरकार र पार्टीको काम प्रभावकारी बनाउन दुई अध्यक्षबीच कार्यविभाजन गरिएको बताए । सरकार र पार्टी सञ्चालन भने दुवै अध्यक्षको समझदारीमा हुने उनको भनाइ थियो । अध्यक्ष दाहालसँग बिहीबार उनको निजी निवास खुमलटारमा कान्तिपुरका सुधीर शर्मा, गंगा बीसी र बिनु सुवेदीले गरेको कुराकानी : तपाईं पार्टी एकीकरण भएको डेढ वर्षपछि ‘सेरेमोनियल अध्यक्ष’ बाट कार्यकारी अध्यक्ष बन्नुभएको छ, अब कस्तो भूमिका हुन्छ ?"
62,‘वास्तवमा संविधान लागू भएकै छैन’,Interview,"अहिले अमेरिकामा ट्रम्पको आगमन राजनीतिको परिवर्तन हो । मलाई वर्तमान नेतृत्वको कारण नेपालको राजनीति ‘डिस्क्रेडिट’ हुने र संकटमा पर्ने हो कि भन्ने चिन्ता लाग्न थालेको छ । बोलीको ठेगान छैन, नेताहरूको । चलाउने त उहाँहरूले नै हो । उहाँहरूले नबदलेको हुनाले अब को आउँछ भन्ने प्रश्न हुँदो रहेछ । तर वैकल्पिक नेतृत्व छ कि छैन भनेर यी यसरी कोठामा पुस्तकहरूको बीचमा बसेर थाहा हुन्न, फिल्डमै जानुपर्छ । जस्तो, म मधेसमा जान पाएको छैन, तर तपाईंहरूले लेखेको पढिरहेको छु । "
63,संघीयताले कमभन्दा कम क्षति पुर्‍याओस्,Interview,"राष्टिय प्रजातन्त्र पार्टीको एकता महाधिवेशन राजधानीको भृकुटीमण्डपमा जारी छ । देशभरका करिब ३५ सय प्रतिनिधिबीच हुने महाधिवेशनले आगामी नीति, कार्यदिशासहित नेतृत्व छान्दै छ । तत्कालीन राप्रपा र राप्रपा नेपालबीच एकीकरण भई संसद्मा ३७ सिट पुर्‍याएको यस पार्टी अहिले मुलुककै केन्द्रीय भूमिकामा समेत देखिएको छ । एकीकरणपछि समेत पार्टी अध्यक्षको जिम्मेवारीमा रहेका कमल थापा राजासहितको लोकतन्त्रको पक्षपोषण गरिरहेका छन् । पञ्चायतदेखि गणतन्त्रसम्म निरन्तर राजनीतिक चर्चामा रहेका थापासँग कान्तिपुरका बालकृष्ण बस्नेतले गरेको वार्ता :"
64,‘अहिले नेपाली समाजलाई कनेक्टरहरू चाहिएको छ’,Interview,"जनकपुर रारा बहुमुखी क्याम्पसका अर्थशास्त्री डा. सुरेन्द्र लाभ आफ्नो विषय विज्ञतासँगै साझा राष्ट्रिय सोच निर्माणका लागि चिन्तनशील प्राज्ञ हुन् । नेपाली राजनीतिक परिवर्तनमा तराई–मधेसले खेलेको भूमिका, अनि पछिल्लो एक दशकयता मैदानी भागबाट उठेको पहिचानको संघर्षलाई उनले मधेसमै बसेर नियाले । हुलाकी राजमार्ग हुँदै ‘मधेसको मत’ बहसयात्रा चलाइरहेको कान्तिपुर टिमसँग शुक्रबार बिहान जनकपुरमा कुरा गर्दै उनले राजनीतिक स्थायित्व र दिगो आर्थिक उन्नतिका लागि राज्यले तोक्नुपर्ने प्राथमिकताबारे औंल्याए । अनि संविधान संशोधनसँगै असन्तुष्टिहरुको व्यवस्थापन गर्न काठमाडौंको नेतृत्वले ढिलाइ गर्न नहुने तथा मधेसवादी नेतृत्वले आफ्नो तर्फबाट देखाउनुपर्ने राष्ट्रिय जिम्मेवारी निर्वाह गर्न चुक्नु नहुने उनको आह्वान थियो । डा. लाभसँग सुधीर शर्मा र बसन्त बस्नेतले गरेको कुराकानी : जनकपुर सांस्कृतिक, बौद्धिक जागरणको केन्द्र हो । यो सहरले देशको राजनीतिक–सामाजिक परिस्थितिलाई कसरी हेर्दै छ ?मिथिला सांस्कृतिक केन्द्रसँगै राजनीतिक केन्द्र पनि हो । धेरै अघि २००७ सालको परिवर्तनदेखि ०४६, ०६२, ०६३ गरी हरेक राजनीतिक परिवर्तनहरूमा यसले राजनीतिक केन्द्रका रूपमै भूमिका खेलेर आएको छ । मधेस आन्दोलन ०६२ देखि ०७२ सम्म पुग्दा यसको भूमिका उत्तिकै छ । जनकपुरको अहिले सोचाइ के छ भन्ने कुरालाई हामीले औसतमा राखेर हेर्नुपर्छ, किनकि यहाँ थरीथरी दल र नागरिक छन्, सबैको विचार आ–आफ्नो छ । तर मूल कुराचाहिँ काठमाडौंसँग अविश्वासको खाडल बढेको छ । काठमाडौंले बोलेका हरेक कुरामा प्रश्न खडा हुने अवस्था छ । कुनै बुँदामा लिखित सहमति गरे पनि, बजेट ल्याए पनि विश्वासको संकट छ यहाँ ।"
65,लोकतन्त्रका १२ वर्ष,Interview,"काठमाडौँ — लोकतन्त्र प्राप्तिका लागि २०६२/६३ मा भएको जनआन्दोलनले १२ वर्ष पूरा गरेको छ । १९ दिनसम्म चलेको त्यस जनआन्दोलनका क्रममा श्रवण मुकारुङ तत्कालीन राजालाई घोच्ने कविता भन्थे । रुविन गन्दर्भ सारंगीको धुनसँगै मीठो स्वरले आन्दोलनमा ऊर्जा थप्थे । प्राध्यापक कृष्ण खनाल ठूलो समूहको नेतृत्व गर्दै अघि बढ्थे । र, आन्दोलनमा घाइतेहरुको सडकमै उपचार गर्दै चिकित्सकहरु हिंड्थे । त्यसको नेतृत्वमा थिए केदारनरसिंह केसी । जनआन्दोलनमा गैरराजनीतिक क्षेत्रबाट योगदान दिने धेरै पात्रमध्ये छानिएका यी चार प्रतिनिधिसँग लोकतन्त्रको समीक्षा गर्दै गरिएको कुराकानी : -प्रा. कृष्ण खनाल  ०६२/६३ को जनआन्दोलन भएको १२ वर्ष भएको छ । यस अवधिलाई कसरी मूल्यांकन गर्नुभएको छ ? त्यतिबेला आन्दोलनको लक्ष्य हेर्दा एउटा गणतन्त्र थियो, अर्को माओवादी शान्ति प्रक्रियामा आऊन् भन्ने नै हो । गणतन्त्र भनेको राजा फ्याँक्ने कुरा मात्रै थिएन । लोकतान्त्रिक प्रणालीमा मुलुक प्रवेश गर्न खोज्नु पनि हो । ती हिसाबले हेर्दा राजनीतिक रूपमा देखिने उपलब्धिहरू भएका छन् । १२ वर्ष नबित्दै १० वर्षकै अवधिमा आन्दोलनले लक्ष्य गरेको २ वटा महत्त्वपूर्ण काम पूरा भयो । माओवादी शान्ति प्रक्रियामा आए, मुलुकमा गणतान्त्रिक संविधान आयो । आन्दोलनले तत्काल लक्ष्य गरेको उपलब्धि हासिल भएको छ । आन्दोलनले लिएको लक्ष्य पूरा हुन केही ढिला भएको हो ? विश्वका अन्य द्वन्द्वग्रस्त मुलुकको दाँजोमा हामीकहाँ धेरै समय लागेको होइन । उपलब्धिहरू मूल रूपमा शान्ति प्रक्रिया र संविधान बनाउन १० वर्षको समय लाग्यो । संविधान आएकै २ वर्ष बढी भइसक्यो । अलिकती समय बढी लाग्नुको कारण के पनि हो भने आन्दोलनका समयमा विपरीत दिशाका शक्तिहरूको संयोजन थियो । एजेन्डा पनि समान थिएन । माओवादी वेग्लै एजेन्डामा थियो । कांग्रेस, एमाले संसदीय अभ्यास गरिरहेका पार्टी थिए ।"
